BGC_name,BGC_full,Class,BiG-SCAPE class,Product Prediction,Clan,Family,Pfam_vector,Pfam_vector_length,Pfam_descriptor
Aq_macrocephali_48,Aq_macrocephali_48.region001,PKSother,PKSother,transAT-PKS.PKS-like,222,222,['PF02445.16 PF02082.20 PF13597.6 PF13353.6 PF03929.16 PF00593.24 PF13715.6 PF14329.6 PF00550.25 PF01648.20 PF01676.18 PF00698.21 PF02801.22 PF00109.26 PF00550.25 PF00753.27 PF00698.21 PF00378.20 PF08540.10 PF01154.17 PF00266.19 PF00266.19 PF13489.6 PF00266.19 PF09719.10 PF09719.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6'],50.0,NadA;Rrf2;NRDD;Fer4_12;PepSY_TM;TonB_dep_Rec;CarbopepD_reg_2;DUF4386;PP-binding;ACPS;Metalloenzyme;Acyl_transf_1;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Lactamase_B;Acyl_transf_1;ECH_1;HMG_CoA_synt_C;HMG_CoA_synt_N;Aminotran_5;Aminotran_5;Methyltransf_23;Aminotran_5;C_GCAxxG_C_C;C_GCAxxG_C_C;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH
Aq_megaterium_62,Aq_megaterium_62.region001,PKSother,PKSother,transAT-PKS.PKS-like,222,222,['PF00550.25 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF00378.20 PF00378.20 PF00378.20 PF00550.25 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF09719.10 PF09719.10 PF00266.19 PF13847.6 PF00266.19 PF00266.19 PF01154.17 PF08540.10 PF00378.20 PF00698.21 PF00753.27 PF00550.25 PF00109.26 PF02801.22 PF00698.21 PF01676.18 PF01648.20 PF00550.25 PF14329.6 PF13715.6 PF07715.15 PF00593.24 PF03929.16 PF07676.12 PF07676.12 PF07676.12 PF11138.8 PF13181.6 PF13431.6 PF06580.13 PF00072.24 PF04397.15 PF13353.6 PF13597.6 PF02082.20'],79.0,PP-binding;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;ECH_1;ECH_1;ECH_1;PP-binding;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;C_GCAxxG_C_C;C_GCAxxG_C_C;Aminotran_5;Methyltransf_31;Aminotran_5;Aminotran_5;HMG_CoA_synt_N;HMG_CoA_synt_C;ECH_1;Acyl_transf_1;Lactamase_B;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;Acyl_transf_1;Metalloenzyme;ACPS;PP-binding;DUF4386;CarbopepD_reg_2;Plug;TonB_dep_Rec;PepSY_TM;PD40;PD40;PD40;DUF2911;TPR_8;TPR_17;His_kinase;Response_reg;LytTR;Fer4_12;NRDD;Rrf2
Aq_muelleri_046,Aq_muelleri_046.1.region001,PKSother,PKSother,transAT-PKS.PKS-like,222,222,['PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF09719.10 PF09719.10 PF00266.19 PF13847.6 PF00266.19 PF00266.19 PF01154.17 PF08540.10 PF00378.20 PF00698.21 PF00753.27 PF00550.25 PF00109.26 PF02801.22 PF00698.21 PF01676.18 PF01648.20 PF14329.6'],45.0,ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;C_GCAxxG_C_C;C_GCAxxG_C_C;Aminotran_5;Methyltransf_31;Aminotran_5;Aminotran_5;HMG_CoA_synt_N;HMG_CoA_synt_C;ECH_1;Acyl_transf_1;Lactamase_B;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;Acyl_transf_1;Metalloenzyme;ACPS;DUF4386
Aq_135_7,Aq_135_7.region002,Others,Others,siderophore,8,8,['PF00501.28 PF00550.25 PF07993.12 PF00202.21 PF02357.19 PF13884.6 PF00356.21 PF00532.21 PF13620.6 PF00294.24 PF08451.11 PF00962.22 PF01156.19 PF03825.16 PF00356.21'],15.0,Nitroreductase;Pyridoxal_deC;IucA_IucC;FhuF;Acetyltransf_8;K_oxygenase;IucA_IucC;FhuF;MatE;MatE;PP-binding;AMP-binding;ECH_1
Aq_AD1_region008,Aq_AD1_region008,Others,Others,terpene.lanthipeptide,8,25,['PF10604.9 PF09365.10 PF04993.13 PF12704.7 PF02687.21 PF00005.27 PF04134.12 PF12833.7 PF05147.13 PF04738.13 PF14028.6 PF13517.6 PF13517.6 PF00144.24 PF12833.7 PF02163.22 PF02630.14 PF02421.18 PF07670.14 PF07664.12 PF07670.14 PF00892.20 PF00892.20 PF13302.7 PF01593.24 PF04240.12 PF05834.12 PF04473.12 PF00226.31 PF05099.13 PF06491.11 PF01553.21 PF03405.14 PF01966.22 PF12833.7 PF04055.21'],36.0,Polyketide_cyc2;DUF2461;TfoX_N;MacB_PCD;FtsX;ABC_tran;DUF393;HTH_18;LANC_like;Lant_dehydr_N;Lant_dehydr_C;VCBS;VCBS;Beta-lactamase;HTH_18;Peptidase_M50;SCO1-SenC;FeoB_N;Gate;FeoB_C;Gate;EamA;EamA;Acetyltransf_3;Amino_oxidase;Caroten_synth;Lycopene_cycl;DUF553;DnaJ;TerB;Disulph_isomer;Acyltransferase;FA_desaturase_2;HD;HTH_18;Radical_SAM
Aq_AU119_15,Aq_AU119_15.region001,Others,Others,resorcinol,8,28,['PF13583.6 PF00041.21 PF00041.21 PF00629.23 PF03099.19 PF03572.18 PF00196.19 PF07610.11 PF01336.25 PF00152.20 PF09423.10 PF16655.5 PF07876.12 PF14345.6 PF09925.9 PF08541.10 PF08545.10 PF04116.13 PF05360.14 PF05360.14 PF17128.4 PF17162.4 PF17148.4 PF16313.5 PF00722.21 PF14902.6 PF15655.6 PF04116.13'],28.0,Reprolysin_4;fn3;fn3;MAM;BPL_LplA_LipB;Peptidase_S41;GerE;DUF1573;tRNA_anti-codon;tRNA-synt_2;PhoD;PhoD_N;Dabb;GDYXXLXY;DUF2157;ACP_syn_III_C;ACP_syn_III;FA_hydroxylase;YiaAB;YiaAB;DUF5107;DUF5118;DUF5117;DUF4953;Glyco_hydro_16;DUF4494;Imm-NTF2;FA_hydroxylase
Aq_AU119_24,Aq_AU119_24.region001,Others,Others,arylpolyene,8,32,['PF00691.20 PF07676.12 PF07676.12 PF11751.8 PF13585.6 PF03160.14 PF03160.14 PF03160.14 PF03160.14 PF03160.14 PF03160.14 PF03160.14 PF03382.14 PF03382.14 PF03382.14 PF01494.19 PF00221.19 PF13561.6 PF03279.13 PF13279.6 PF02801.22 PF00891.18 PF00550.25 PF00109.26 PF02801.22 PF13723.6 PF01522.21 PF03548.15 PF07977.13 PF00535.26 PF09835.9 PF03176.15 PF03176.15 PF03417.16 PF00501.28 PF12833.7 PF00155.21 PF12833.7 PF12008.8 PF18766.1 PF04313.14 PF14355.6'],42.0,OmpA;PD40;PD40;PorP_SprF;CHU_C;Calx-beta;Calx-beta;Calx-beta;Calx-beta;Calx-beta;Calx-beta;Calx-beta;DUF285;DUF285;DUF285;FAD_binding_3;Lyase_aromatic;adh_short_C2;Lip_A_acyltrans;4HBT_2;Ketoacyl-synt_C;Methyltransf_2;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;Ketoacyl-synt_2;Polysacc_deac_1;LolA;FabA;Glycos_transf_2;DUF2062;MMPL;MMPL;AAT;AMP-binding;HTH_18;Aminotran_1_2;HTH_18;EcoR124_C;SWI2_SNF2;HSDR_N;Abi_C
Aq_AU474_3,Aq_AU474_3.region001,Others,Others,siderophore,8,38,['PF00456.21 PF02779.24 PF02780.20 PF13568.6 PF01479.25 PF00156.27 PF01202.22 PF13411.6 PF01593.24 PF00494.19 PF00578.21 PF13545.6 PF00027.29 PF00694.19 PF00330.20 PF17863.1 PF07726.11 PF00639.21 PF00639.21'],19.0,Transketolase_N;Transket_pyr;Transketolase_C;OMP_b-brl_2;S4;Pribosyltran;SKI;MerR_1;Amino_oxidase;SQS_PSY;AhpC-TSA;HTH_Crp_2;cNMP_binding;Aconitase_C;Aconitase;AAA_lid_2;AAA_3;Rotamase;Rotamase
Aq_135_45,Aq_135_45.region001,Others,Others,resorcinol.arylpolyene,8,47,['PF01235.17 PF00588.19 PF11860.8 PF01471.18 PF07494.11 PF06580.13 PF00072.24 PF04397.15 PF01494.19 PF00221.19 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF13561.6 PF00109.26 PF02801.22 PF00550.25 PF03279.13 PF00109.26 PF08541.10 PF14399.6 PF16169.5 PF00005.27 PF12698.7 PF03061.22 PF00109.26 PF02801.22 PF00891.18 PF00550.25 PF00109.26 PF02801.22 PF00109.26 PF01522.21 PF03548.15 PF07977.13 PF00535.26 PF09835.9 PF03176.15 PF03176.15 PF01553.21 PF13450.6 PF03417.16 PF00501.28 PF14535.6 PF14329.6 PF02567.16 PF08281.12 PF04542.14 PF00072.24 PF07700.15'],55.0,Na_Ala_symp;SpoU_methylase;Muraidase;PG_binding_1;Reg_prop;His_kinase;Response_reg;LytTR;FAD_binding_3;Lyase_aromatic;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;adh_short_C2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Lip_A_acyltrans;ketoacyl-synt;ACP_syn_III_C;BtrH_N;DUF4872;ABC_tran;ABC2_membrane_3;4HBT;ketoacyl-synt;Ketoacyl-synt_C;Methyltransf_2;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;Polysacc_deac_1;LolA;FabA;Glycos_transf_2;DUF2062;MMPL;MMPL;Acyltransferase;NAD_binding_8;AAT;AMP-binding;AMP-binding_C_2;DUF4386;PhzC-PhzF;Sigma70_r4_2;Sigma70_r2;Response_reg;HNOB
Aq_AU58_09,Aq_AU58_09.1.region002,Others,Others,resorcinol.arylpolyene,8,47,['PF00282.19 PF13434.6 PF07690.16 PF13523.6 PF04183.12 PF06276.12 PF13523.6 PF04183.12 PF06276.12 PF04116.13 PF07786.12 PF00378.20 PF00258.25 PF12833.7'],14.0,Pyridoxal_deC;K_oxygenase;MFS_1;Acetyltransf_8;IucA_IucC;FhuF;Acetyltransf_8;IucA_IucC;FhuF;FA_hydroxylase;DUF1624;ECH_1;Flavodoxin_1;HTH_18
Aq_Aq349_9,Aq_Aq349_9.region001,Others,Others,resorcinol.arylpolyene,8,47,['PF07650.17 PF01926.23 PF07676.12 PF07676.12 PF07676.12 PF00691.20 PF01235.17 PF00588.19 PF11860.8 PF01471.18 PF07494.11 PF06580.13 PF00072.24 PF04397.15 PF01494.19 PF00221.19 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF13561.6 PF00109.26 PF02801.22 PF00550.25 PF03279.13 PF00109.26 PF08541.10 PF14399.6 PF16169.5 PF00005.27 PF12698.7 PF03061.22 PF00109.26 PF02801.22 PF00891.18 PF00550.25 PF00109.26 PF02801.22 PF00109.26 PF01522.21 PF03548.15 PF13505.6 PF07977.13 PF00535.26 PF09835.9 PF03176.15 PF03176.15 PF01553.21 PF13450.6 PF03417.16 PF00501.28 PF01381.22 PF09685.10 PF00144.24 PF01593.24 PF00072.24 PF07700.15'],61.0,KH_2;MMR_HSR1;PD40;PD40;PD40;OmpA;Na_Ala_symp;SpoU_methylase;Muraidase;PG_binding_1;Reg_prop;His_kinase;Response_reg;LytTR;FAD_binding_3;Lyase_aromatic;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;adh_short_C2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Lip_A_acyltrans;ketoacyl-synt;ACP_syn_III_C;BtrH_N;DUF4872;ABC_tran;ABC2_membrane_3;4HBT;ketoacyl-synt;Ketoacyl-synt_C;Methyltransf_2;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;Polysacc_deac_1;LolA;OMP_b-brl;FabA;Glycos_transf_2;DUF2062;MMPL;MMPL;Acyltransferase;NAD_binding_8;AAT;AMP-binding;HTH_3;DUF4870;Beta-lactamase;Amino_oxidase;Response_reg;HNOB
Aq_Aq78_contig_12,Aq_Aq78_contig_12.region001,Others,Others,resorcinol.arylpolyene,8,47,['PF07700.15 PF00072.24 PF01593.24 PF00144.24 PF09685.10 PF01381.22 PF00501.28 PF03417.16 PF13450.6 PF01553.21 PF03176.15 PF03176.15 PF09835.9 PF00535.26 PF07977.13 PF13505.6 PF03548.15 PF01522.21 PF00109.26 PF02801.22 PF00109.26 PF00550.25 PF00891.18 PF02801.22 PF00109.26 PF13279.6 PF12698.7 PF00005.27 PF16169.5 PF14399.6 PF08541.10 PF00109.26 PF03279.13 PF00550.25 PF02801.22 PF00109.26 PF13561.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF00221.19 PF01494.19 PF04397.15 PF00072.24 PF06580.13 PF07494.11 PF01471.18 PF11860.8 PF00588.19 PF01235.17 PF00691.20 PF13620.6 PF07676.12 PF07676.12 PF07676.12 PF01926.23 PF07650.17'],62.0,HNOB;Response_reg;Amino_oxidase;Beta-lactamase;DUF4870;HTH_3;AMP-binding;AAT;NAD_binding_8;Acyltransferase;MMPL;MMPL;DUF2062;Glycos_transf_2;FabA;OMP_b-brl;LolA;Polysacc_deac_1;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Methyltransf_2;Ketoacyl-synt_C;ketoacyl-synt;4HBT_2;ABC2_membrane_3;ABC_tran;DUF4872;BtrH_N;ACP_syn_III_C;ketoacyl-synt;Lip_A_acyltrans;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;adh_short_C2;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;Lyase_aromatic;FAD_binding_3;LytTR;Response_reg;His_kinase;Reg_prop;PG_binding_1;Muraidase;SpoU_methylase;Na_Ala_symp;OmpA;CarboxypepD_reg;PD40;PD40;PD40;MMR_HSR1;KH_2
Aq_MAR_region007,Aq_MAR_region007,Others,Others,resorcinol.arylpolyene,8,47,['PF13411.6 PF14714.6 PF01926.23 PF01926.23 PF07650.17 PF01926.23 PF07676.12 PF07676.12 PF07676.12 PF13620.6 PF00691.20 PF01235.17 PF00588.19 PF11860.8 PF01471.18 PF07494.11 PF06580.13 PF00072.24 PF04397.15 PF01494.19 PF00221.19 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF13561.6 PF00109.26 PF02801.22 PF00550.25 PF03279.13 PF00109.26 PF08541.10 PF14399.6 PF16169.5 PF00005.27 PF12698.7 PF03061.22 PF00109.26 PF02801.22 PF00891.18 PF00550.25 PF00109.26 PF02801.22 PF00109.26 PF01522.21 PF03548.15 PF13505.6 PF07977.13 PF00535.26 PF09835.9 PF03176.15 PF03176.15 PF01553.21 PF13450.6 PF03417.16 PF00501.28 PF14535.6 PF02371.16 PF01548.17 PF01593.24 PF00072.24 PF07700.15'],65.0,MerR_1;KH_dom-like;MMR_HSR1;MMR_HSR1;KH_2;MMR_HSR1;PD40;PD40;PD40;CarboxypepD_reg;OmpA;Na_Ala_symp;SpoU_methylase;Muraidase;PG_binding_1;Reg_prop;His_kinase;Response_reg;LytTR;FAD_binding_3;Lyase_aromatic;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;adh_short_C2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Lip_A_acyltrans;ketoacyl-synt;ACP_syn_III_C;BtrH_N;DUF4872;ABC_tran;ABC2_membrane_3;4HBT;ketoacyl-synt;Ketoacyl-synt_C;Methyltransf_2;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;Polysacc_deac_1;LolA;OMP_b-brl;FabA;Glycos_transf_2;DUF2062;MMPL;MMPL;Acyltransferase;NAD_binding_8;AAT;AMP-binding;AMP-binding_C_2;Transposase_20;DEDD_Tnp_IS110;Amino_oxidase;Response_reg;HNOB
Aq_atlantica_5,Aq_atlantica_5.1.region002,Others,Others,resorcinol.arylpolyene,8,47,['PF00282.19 PF13434.6 PF07690.16 PF13523.6 PF04183.12 PF06276.12 PF13523.6 PF04183.12 PF06276.12 PF04116.13 PF07786.12 PF00378.20 PF00258.25 PF12833.7'],14.0,HNOB;Response_reg;Amino_oxidase;Beta-lactamase;DUF4870;HTH_3;AMP-binding;AAT;NAD_binding_8;Acyltransferase;MMPL;MMPL;DUF2062;Glycos_transf_2;FabA;OMP_b-brl;LolA;Polysacc_deac_1;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Methyltransf_2;Ketoacyl-synt_C;ketoacyl-synt;4HBT;ABC2_membrane_3;ABC_tran;DUF4872;BtrH_N;ACP_syn_III_C;ketoacyl-synt;Lip_A_acyltrans;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;adh_short_C2;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;Lyase_aromatic;FAD_binding_3;LytTR;Response_reg;His_kinase;Reg_prop;PG_binding_1;Muraidase;SpoU_methylase;Na_Ala_symp;OmpA;CarboxypepD_reg;PD40;PD40;PD40;MMR_HSR1;KH_2
Aq_macrocephali_90,Aq_macrocephali_90.region002,Others,Others,resorcinol.arylpolyene,8,47,['PF00282.19 PF13434.6 PF07690.16 PF13523.6 PF04183.12 PF06276.12 PF13523.6 PF04183.12 PF06276.12 PF04116.13 PF07786.12 PF00378.20 PF00258.25'],13.0,HNOB;Response_reg;Amino_oxidase;Beta-lactamase;DUF4870;HTH_3;AMP-binding_C_2;AMP-binding;AAT;NAD_binding_8;Acyltransferase;MMPL;MMPL;DUF2062;Glycos_transf_2;FabA;OMP_b-brl;LolA;Polysacc_deac_1;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Methyltransf_2;Ketoacyl-synt_C;ketoacyl-synt;4HBT_2;ABC2_membrane_3;ABC_tran;DUF4872;BtrH_N;ACP_syn_III_C;ketoacyl-synt;Lip_A_acyltrans;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;adh_short_C2;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;Lyase_aromatic;FAD_binding_3;LytTR;Response_reg;His_kinase;Reg_prop
Aq_megaterium_23,Aq_megaterium_23.region001,Others,Others,resorcinol.arylpolyene,8,47,['PF07650.17 PF01926.23 PF07676.12 PF07676.12 PF07676.12 PF00691.20 PF01235.17 PF00588.19 PF11860.8 PF01471.18 PF07494.11 PF06580.13 PF00072.24 PF04397.15 PF01494.19 PF00221.19 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF13561.6 PF00109.26 PF02801.22 PF00550.25 PF03279.13 PF00109.26 PF08541.10 PF14399.6 PF16169.5 PF00005.27 PF12698.7 PF13279.6 PF00109.26 PF02801.22 PF00891.18 PF00550.25 PF00109.26 PF02801.22 PF00109.26 PF01522.21 PF03548.15 PF13505.6 PF07977.13 PF00535.26 PF09835.9 PF03176.15 PF03176.15 PF01553.21 PF13450.6 PF03417.16 PF00501.28 PF14535.6 PF01381.22 PF09685.10 PF00144.24 PF01593.24 PF00072.24 PF07700.15'],62.0,KH_2;MMR_HSR1;PD40;PD40;PD40;OmpA;Na_Ala_symp;SpoU_methylase;Muraidase;PG_binding_1;Reg_prop;His_kinase;Response_reg;LytTR;FAD_binding_3;Lyase_aromatic;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;adh_short_C2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Lip_A_acyltrans;ketoacyl-synt;ACP_syn_III_C;BtrH_N;DUF4872;ABC_tran;ABC2_membrane_3;4HBT_2;ketoacyl-synt;Ketoacyl-synt_C;Methyltransf_2;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;Polysacc_deac_1;LolA;OMP_b-brl;FabA;Glycos_transf_2;DUF2062;MMPL;MMPL;Acyltransferase;NAD_binding_8;AAT;AMP-binding;AMP-binding_C_2;HTH_3;DUF4870;Beta-lactamase;Amino_oxidase;Response_reg;HNOB
Aq_AU58_14,Aq_AU58_14.1.region002,Others,Others,transAT-PKS-like.PKS-like.transAT-PKS.ladderane,8,49,['PF15891.5 PF14124.6 PF01661.21 PF01885.16 PF00149.28 PF18127.1 PF04095.16 PF00027.29 PF13545.6 PF08534.10 PF04116.13 PF00494.19 PF01593.24 PF13411.6 PF08281.12 PF04542.14 PF04773.13 PF16344.5 PF07660.14 PF13715.6 PF07715.15 PF00593.24 PF01551.22 PF05569.11 PF03965.16'],25.0,DUF2807;Acyl-ACP_TE;MgtE;CBS;CBS;MgtE_N;RrnaAD;DUF4286;TPR_6;TPR_8;TPR_19;tRNA-synt_2b;Seryl_tRNA_N;HisKA_3;TPR_8;VKG_Carbox;Flavokinase;FAD_syn;Pept_tRNA_hydro;Ribosomal_TL5_C;Ribosomal_L25p;Pribosyl_synth;Pribosyltran_N;NusG;PP-binding;DUF2156;Beta_elim_lyase;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;Aminotran_3;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Thioesterase;MMPL;MMPL;LolA_like;NAD_binding_8;GMC_oxred_N;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;ECH_1;ECH_1;ECH_1;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;Methyltransf_12;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;ECH_1;ECH_1;ECH_1;PP-binding;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;ECH_1;ECH_1;ECH_1;PP-binding;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;C_GCAxxG_C_C;C_GCAxxG_C_C;Aminotran_5;Methyltransf_31;Aminotran_5;Aminotran_5;HMG_CoA_synt_N;HMG_CoA_synt_C;ECH_1;Acyl_transf_1;Lactamase_B;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;Acyl_transf_1;Metalloenzyme;ACPS;PP-binding;DUF4386;FabA;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;adh_short_C2;NAD_binding_8;PP-binding;CarbopepD_reg_2;Plug;TonB_dep_Rec;PepSY_TM;PD40;PD40;PD40;PD40;DUF2911;TPR_17;His_kinase;Response_reg;LytTR;Fer4_12;NRDD;Rrf2
Aq_Aq349_1,Aq_Aq349_1.region001,Others,Others,transAT-PKS.transAT-PKS-like.PKS-like.ladderane,8,49,['PF01553.21 PF06491.11 PF05099.13 PF00226.31 PF13181.6 PF05834.12 PF00535.26 PF00892.20 PF00892.20 PF07670.14 PF07664.12 PF07670.14 PF02421.18 PF04023.14 PF00144.24 PF02630.14 PF02163.22'],17.0,Acyltransferase;Disulph_isomer;TerB;DnaJ;TPR_8;Lycopene_cycl;Glycos_transf_2;EamA;EamA;Gate;FeoB_C;Gate;FeoB_N;FeoA;Beta-lactamase;SCO1-SenC;Peptidase_M50
Aq_AD1_region006,Aq_AD1_region006,Others,Others,siderophore,8,87,['PF07715.15 PF13715.6 PF12833.7 PF07786.12 PF06276.12 PF04183.12 PF13523.6 PF06276.12 PF04183.12 PF13523.6 PF07690.16 PF13434.6 PF00282.19 PF04542.14 PF08281.12'],15.0,Plug;CarbopepD_reg_2;HTH_18;DUF1624;FhuF;IucA_IucC;Acetyltransf_8;FhuF;IucA_IucC;Acetyltransf_8;MFS_1;K_oxygenase;Pyridoxal_deC;Sigma70_r2;Sigma70_r4_2
